timestep,agg_RIS,category,date,NER,NER_SA
W,Industry,Manufacturing,2010-09-11,11422000.0,11364000.0
W,Industry,Manufacturing,2010-09-18,11422000.0,11364000.0
W,Industry,Manufacturing,2010-09-25,11425000.0,11364000.0
W,Industry,Manufacturing,2010-10-02,11426000.0,11365000.0
W,Industry,Manufacturing,2010-10-09,11432000.0,11370000.0
W,Industry,Manufacturing,2010-10-16,11443000.0,11385000.0
W,Industry,Manufacturing,2010-10-23,11445000.0,11383000.0
W,Industry,Manufacturing,2010-10-30,11439000.0,11374000.0
W,Industry,Manufacturing,2010-11-06,11445000.0,11389000.0
W,Industry,Manufacturing,2010-11-13,11454000.0,11403000.0
W,Industry,Manufacturing,2010-11-20,11470000.0,11404000.0
W,Industry,Manufacturing,2010-11-27,11464000.0,11395000.0
W,Industry,Manufacturing,2010-12-04,11467000.0,11426000.0
W,Industry,Manufacturing,2010-12-11,11442000.0,11426000.0
W,Industry,Manufacturing,2010-12-18,11437000.0,11430000.0
W,Industry,Manufacturing,2010-12-25,11425000.0,11426000.0
W,Industry,Manufacturing,2011-01-01,11411000.0,11440000.0
W,Industry,Manufacturing,2011-01-08,11405000.0,11443000.0
W,Industry,Manufacturing,2011-01-15,11391000.0,11446000.0
W,Industry,Manufacturing,2011-01-22,11386000.0,11453000.0
W,Industry,Manufacturing,2011-01-29,11379000.0,11459000.0
W,Industry,Manufacturing,2011-02-05,11383000.0,11465000.0
W,Industry,Manufacturing,2011-02-12,11386000.0,11474000.0
W,Industry,Manufacturing,2011-02-19,11395000.0,11481000.0
W,Industry,Manufacturing,2011-02-26,11398000.0,11485000.0
W,Industry,Manufacturing,2011-03-05,11406000.0,11491000.0
W,Industry,Manufacturing,2011-03-12,11419000.0,11497000.0
W,Industry,Manufacturing,2011-03-19,11438000.0,11506000.0
W,Industry,Manufacturing,2011-03-26,11451000.0,11511000.0
W,Industry,Manufacturing,2011-04-02,11457000.0,11516000.0
W,Industry,Manufacturing,2011-04-09,11466000.0,11521000.0
W,Industry,Manufacturing,2011-04-16,11473000.0,11524000.0
W,Industry,Manufacturing,2011-04-23,11489000.0,11531000.0
W,Industry,Manufacturing,2011-04-30,11497000.0,11539000.0
W,Industry,Manufacturing,2011-05-07,11504000.0,11541000.0
W,Industry,Manufacturing,2011-05-14,11521000.0,11545000.0
W,Industry,Manufacturing,2011-05-21,11554000.0,11550000.0
W,Industry,Manufacturing,2011-05-28,11580000.0,11556000.0
W,Industry,Manufacturing,2011-06-04,11605000.0,11562000.0
W,Industry,Manufacturing,2011-06-11,11633000.0,11566000.0
W,Industry,Manufacturing,2011-06-18,11661000.0,11574000.0
W,Industry,Manufacturing,2011-06-25,11687000.0,11580000.0
W,Industry,Manufacturing,2011-07-02,11694000.0,11586000.0
W,Industry,Manufacturing,2011-07-09,11700000.0,11592000.0
W,Industry,Manufacturing,2011-07-16,11712000.0,11599000.0
W,Industry,Manufacturing,2011-07-23,11724000.0,11603000.0
W,Industry,Manufacturing,2011-07-30,11725000.0,11609000.0
W,Industry,Manufacturing,2011-08-06,11736000.0,11619000.0
W,Industry,Manufacturing,2011-08-13,11733000.0,11627000.0
W,Industry,Manufacturing,2011-08-20,11728000.0,11634000.0
W,Industry,Manufacturing,2011-08-27,11713000.0,11637000.0
W,Industry,Manufacturing,2011-09-03,11706000.0,11639000.0
W,Industry,Manufacturing,2011-09-10,11704000.0,11645000.0
W,Industry,Manufacturing,2011-09-17,11706000.0,11648000.0
W,Industry,Manufacturing,2011-09-24,11715000.0,11654000.0
W,Industry,Manufacturing,2011-10-01,11725000.0,11663000.0
W,Industry,Manufacturing,2011-10-08,11730000.0,11667000.0
W,Industry,Manufacturing,2011-10-15,11730000.0,11672000.0
W,Industry,Manufacturing,2011-10-22,11734000.0,11672000.0
W,Industry,Manufacturing,2011-10-29,11738000.0,11674000.0
W,Industry,Manufacturing,2011-11-05,11739000.0,11680000.0
W,Industry,Manufacturing,2011-11-12,11754000.0,11704000.0
W,Industry,Manufacturing,2011-11-19,11768000.0,11704000.0
W,Industry,Manufacturing,2011-11-26,11783000.0,11712000.0
W,Industry,Manufacturing,2011-12-03,11760000.0,11713000.0
W,Industry,Manufacturing,2011-12-10,11730000.0,11712000.0
W,Industry,Manufacturing,2011-12-17,11731000.0,11723000.0
W,Industry,Manufacturing,2011-12-24,11732000.0,11731000.0
W,Industry,Manufacturing,2011-12-31,11710000.0,11735000.0
W,Industry,Manufacturing,2012-01-07,11698000.0,11736000.0
W,Industry,Manufacturing,2012-01-14,11686000.0,11736000.0
W,Industry,Manufacturing,2012-01-21,11671000.0,11737000.0
W,Industry,Manufacturing,2012-01-28,11663000.0,11740000.0
W,Industry,Manufacturing,2012-02-04,11656000.0,11739000.0
W,Industry,Manufacturing,2012-02-11,11653000.0,11742000.0
W,Industry,Manufacturing,2012-02-18,11653000.0,11742000.0
W,Industry,Manufacturing,2012-02-25,11659000.0,11748000.0
W,Industry,Manufacturing,2012-03-03,11665000.0,11753000.0
W,Industry,Manufacturing,2012-03-10,11676000.0,11758000.0
W,Industry,Manufacturing,2012-03-17,11690000.0,11763000.0
W,Industry,Manufacturing,2012-03-24,11708000.0,11773000.0
W,Industry,Manufacturing,2012-03-31,11717000.0,11780000.0
W,Industry,Manufacturing,2012-04-07,11727000.0,11786000.0
W,Industry,Manufacturing,2012-04-14,11740000.0,11794000.0
W,Industry,Manufacturing,2012-04-21,11752000.0,11798000.0
W,Industry,Manufacturing,2012-04-28,11765000.0,11810000.0
W,Industry,Manufacturing,2012-05-05,11779000.0,11820000.0
W,Industry,Manufacturing,2012-05-12,11796000.0,11824000.0
W,Industry,Manufacturing,2012-05-19,11826000.0,11830000.0
W,Industry,Manufacturing,2012-05-26,11855000.0,11833000.0
W,Industry,Manufacturing,2012-06-02,11868000.0,11831000.0
W,Industry,Manufacturing,2012-06-09,11904000.0,11839000.0
W,Industry,Manufacturing,2012-06-16,11926000.0,11844000.0
W,Industry,Manufacturing,2012-06-23,11954000.0,11848000.0
W,Industry,Manufacturing,2012-06-30,11961000.0,11851000.0
W,Industry,Manufacturing,2012-07-07,11967000.0,11859000.0
W,Industry,Manufacturing,2012-07-14,11974000.0,11862000.0
W,Industry,Manufacturing,2012-07-21,11988000.0,11868000.0
W,Industry,Manufacturing,2012-07-28,11992000.0,11872000.0
W,Industry,Manufacturing,2012-08-04,11988000.0,11873000.0
W,Industry,Manufacturing,2012-08-11,11986000.0,11879000.0
W,Industry,Manufacturing,2012-08-18,11975000.0,11882000.0
W,Industry,Manufacturing,2012-08-25,11963000.0,11888000.0
W,Industry,Manufacturing,2012-09-01,11963000.0,11895000.0
W,Industry,Manufacturing,2012-09-08,11954000.0,11897000.0
W,Industry,Manufacturing,2012-09-15,11961000.0,11902000.0
W,Industry,Manufacturing,2012-09-22,11967000.0,11908000.0
W,Industry,Manufacturing,2012-09-29,11969000.0,11909000.0
W,Industry,Manufacturing,2012-10-06,11976000.0,11914000.0
W,Industry,Manufacturing,2012-10-13,11977000.0,11920000.0
W,Industry,Manufacturing,2012-10-20,11986000.0,11923000.0
W,Industry,Manufacturing,2012-10-27,11997000.0,11933000.0
W,Industry,Manufacturing,2012-11-03,12005000.0,11936000.0
W,Industry,Manufacturing,2012-11-10,11883000.0,11843000.0
W,Industry,Manufacturing,2012-11-17,11895000.0,11841000.0
W,Industry,Manufacturing,2012-11-24,11905000.0,11842000.0
W,Industry,Manufacturing,2012-12-01,11879000.0,11829000.0
W,Industry,Manufacturing,2012-12-08,11848000.0,11829000.0
W,Industry,Manufacturing,2012-12-15,11842000.0,11834000.0
W,Industry,Manufacturing,2012-12-22,11829000.0,11831000.0
W,Industry,Manufacturing,2012-12-29,11822000.0,11840000.0
W,Industry,Manufacturing,2013-01-05,11803000.0,11841000.0
W,Industry,Manufacturing,2013-01-12,11796000.0,11840000.0
W,Industry,Manufacturing,2013-01-19,11778000.0,11841000.0
W,Industry,Manufacturing,2013-01-26,11773000.0,11846000.0
W,Industry,Manufacturing,2013-02-02,11773000.0,11854000.0
W,Industry,Manufacturing,2013-02-09,11770000.0,11856000.0
W,Industry,Manufacturing,2013-02-16,11768000.0,11857000.0
W,Industry,Manufacturing,2013-02-23,11771000.0,11861000.0
W,Industry,Manufacturing,2013-03-02,11774000.0,11863000.0
W,Industry,Manufacturing,2013-03-09,11779000.0,11865000.0
W,Industry,Manufacturing,2013-03-16,11782000.0,11861000.0
W,Industry,Manufacturing,2013-03-23,11793000.0,11865000.0
W,Industry,Manufacturing,2013-03-30,11795000.0,11866000.0
W,Industry,Manufacturing,2013-04-06,11802000.0,11870000.0
W,Industry,Manufacturing,2013-04-13,11804000.0,11871000.0
W,Industry,Manufacturing,2013-04-20,11820000.0,11879000.0
W,Industry,Manufacturing,2013-04-27,11819000.0,11878000.0
W,Industry,Manufacturing,2013-05-04,11816000.0,11876000.0
W,Industry,Manufacturing,2013-05-11,11828000.0,11876000.0
W,Industry,Manufacturing,2013-05-18,11853000.0,11882000.0
W,Industry,Manufacturing,2013-05-25,11879000.0,11877000.0
W,Industry,Manufacturing,2013-06-01,11898000.0,11883000.0
W,Industry,Manufacturing,2013-06-08,11927000.0,11883000.0
W,Industry,Manufacturing,2013-06-15,11940000.0,11880000.0
W,Industry,Manufacturing,2013-06-22,11963000.0,11878000.0
W,Industry,Manufacturing,2013-06-29,11971000.0,11880000.0
W,Industry,Manufacturing,2013-07-06,11965000.0,11876000.0
W,Industry,Manufacturing,2013-07-13,11965000.0,11875000.0
W,Industry,Manufacturing,2013-07-20,11973000.0,11876000.0
W,Industry,Manufacturing,2013-07-27,11977000.0,11878000.0
W,Industry,Manufacturing,2013-08-03,11971000.0,11879000.0
W,Industry,Manufacturing,2013-08-10,11964000.0,11878000.0
W,Industry,Manufacturing,2013-08-17,11952000.0,11881000.0
W,Industry,Manufacturing,2013-08-24,11939000.0,11887000.0
W,Industry,Manufacturing,2013-08-31,11932000.0,11890000.0
W,Industry,Manufacturing,2013-09-07,11926000.0,11894000.0
W,Industry,Manufacturing,2013-09-14,11924000.0,11894000.0
W,Industry,Manufacturing,2013-09-21,11923000.0,11892000.0
W,Industry,Manufacturing,2013-09-28,11926000.0,11895000.0
W,Industry,Manufacturing,2013-10-05,11930000.0,11899000.0
W,Industry,Manufacturing,2013-10-12,11927000.0,11899000.0
W,Industry,Manufacturing,2013-10-19,11926000.0,11896000.0
W,Industry,Manufacturing,2013-10-26,11938000.0,11904000.0
W,Industry,Manufacturing,2013-11-02,11943000.0,11905000.0
W,Industry,Manufacturing,2013-11-09,11999000.0,11965000.0
W,Industry,Manufacturing,2013-11-16,12014000.0,11971000.0
W,Industry,Manufacturing,2013-11-23,12027000.0,11970000.0
W,Industry,Manufacturing,2013-11-30,12031000.0,11980000.0
W,Industry,Manufacturing,2013-12-07,12000000.0,11976000.0
W,Industry,Manufacturing,2013-12-14,11982000.0,11972000.0
W,Industry,Manufacturing,2013-12-21,11971000.0,11972000.0
W,Industry,Manufacturing,2013-12-28,11952000.0,11966000.0
W,Industry,Manufacturing,2014-01-04,11924000.0,11962000.0
W,Industry,Manufacturing,2014-01-11,11927000.0,11967000.0
W,Industry,Manufacturing,2014-01-18,11913000.0,11971000.0
W,Industry,Manufacturing,2014-01-25,11903000.0,11973000.0
W,Industry,Manufacturing,2014-02-01,11893000.0,11973000.0
W,Industry,Manufacturing,2014-02-08,11890000.0,11975000.0
W,Industry,Manufacturing,2014-02-15,11890000.0,11978000.0
W,Industry,Manufacturing,2014-02-22,11895000.0,11984000.0
W,Industry,Manufacturing,2014-03-01,11897000.0,11986000.0
W,Industry,Manufacturing,2014-03-08,11893000.0,11981000.0
W,Industry,Manufacturing,2014-03-15,11915000.0,11995000.0
W,Industry,Manufacturing,2014-03-22,11917000.0,11992000.0
W,Industry,Manufacturing,2014-03-29,11926000.0,12001000.0
W,Industry,Manufacturing,2014-04-05,11936000.0,12009000.0
W,Industry,Manufacturing,2014-04-12,11948000.0,12021000.0
W,Industry,Manufacturing,2014-04-19,11954000.0,12021000.0
W,Industry,Manufacturing,2014-04-26,11951000.0,12017000.0
W,Industry,Manufacturing,2014-05-03,11962000.0,12031000.0
W,Industry,Manufacturing,2014-05-10,11981000.0,12040000.0
W,Industry,Manufacturing,2014-05-17,12001000.0,12043000.0
W,Industry,Manufacturing,2014-05-24,12038000.0,12047000.0
W,Industry,Manufacturing,2014-05-31,12061000.0,12056000.0
W,Industry,Manufacturing,2014-06-07,12091000.0,12058000.0
W,Industry,Manufacturing,2014-06-14,12116000.0,12065000.0
W,Industry,Manufacturing,2014-06-21,12145000.0,12069000.0
W,Industry,Manufacturing,2014-06-28,12153000.0,12067000.0
W,Industry,Manufacturing,2014-07-05,12160000.0,12077000.0
W,Industry,Manufacturing,2014-07-12,12167000.0,12083000.0
W,Industry,Manufacturing,2014-07-19,12170000.0,12080000.0
W,Industry,Manufacturing,2014-07-26,12185000.0,12092000.0
W,Industry,Manufacturing,2014-08-02,12185000.0,12098000.0
W,Industry,Manufacturing,2014-08-09,12178000.0,12099000.0
W,Industry,Manufacturing,2014-08-16,12166000.0,12102000.0
W,Industry,Manufacturing,2014-08-23,12146000.0,12102000.0
W,Industry,Manufacturing,2014-08-30,12138000.0,12105000.0
W,Industry,Manufacturing,2014-09-06,12127000.0,12104000.0
W,Industry,Manufacturing,2014-09-13,12132000.0,12112000.0
W,Industry,Manufacturing,2014-09-20,12143000.0,12122000.0
W,Industry,Manufacturing,2014-09-27,12140000.0,12120000.0
W,Industry,Manufacturing,2014-10-04,12142000.0,12122000.0
W,Industry,Manufacturing,2014-10-11,12145000.0,12128000.0
W,Industry,Manufacturing,2014-10-18,12158000.0,12139000.0
W,Industry,Manufacturing,2014-10-25,12166000.0,12142000.0
W,Industry,Manufacturing,2014-11-01,12163000.0,12138000.0
W,Industry,Manufacturing,2014-11-08,12180000.0,12155000.0
W,Industry,Manufacturing,2014-11-15,12201000.0,12167000.0
W,Industry,Manufacturing,2014-11-22,12225000.0,12175000.0
W,Industry,Manufacturing,2014-11-29,12231000.0,12184000.0
W,Industry,Manufacturing,2014-12-06,12219000.0,12192000.0
W,Industry,Manufacturing,2014-12-13,12199000.0,12190000.0
W,Industry,Manufacturing,2014-12-20,12191000.0,12190000.0
W,Industry,Manufacturing,2014-12-27,12182000.0,12193000.0
W,Industry,Manufacturing,2015-01-03,12165000.0,12200000.0
W,Industry,Manufacturing,2015-01-10,12166000.0,12203000.0
W,Industry,Manufacturing,2015-01-17,12156000.0,12210000.0
W,Industry,Manufacturing,2015-01-24,12134000.0,12199000.0
W,Industry,Manufacturing,2015-01-31,12120000.0,12197000.0
W,Industry,Manufacturing,2015-02-07,12118000.0,12200000.0
W,Industry,Manufacturing,2015-02-14,12114000.0,12199000.0
W,Industry,Manufacturing,2015-02-21,12110000.0,12196000.0
W,Industry,Manufacturing,2015-02-28,12108000.0,12195000.0
W,Industry,Manufacturing,2015-03-07,12116000.0,12202000.0
W,Industry,Manufacturing,2015-03-14,12127000.0,12207000.0
W,Industry,Manufacturing,2015-03-21,12135000.0,12210000.0
W,Industry,Manufacturing,2015-03-28,12137000.0,12212000.0
W,Industry,Manufacturing,2015-04-04,12137000.0,12213000.0
W,Industry,Manufacturing,2015-04-11,12133000.0,12210000.0
W,Industry,Manufacturing,2015-04-18,12140000.0,12212000.0
W,Industry,Manufacturing,2015-04-25,12148000.0,12218000.0
W,Industry,Manufacturing,2015-05-02,12125000.0,12200000.0
W,Industry,Manufacturing,2015-05-09,12133000.0,12200000.0
W,Industry,Manufacturing,2015-05-16,12149000.0,12202000.0
W,Industry,Manufacturing,2015-05-23,12181000.0,12199000.0
W,Industry,Manufacturing,2015-05-30,12195000.0,12198000.0
W,Industry,Manufacturing,2015-06-06,12226000.0,12202000.0
W,Industry,Manufacturing,2015-06-13,12244000.0,12201000.0
W,Industry,Manufacturing,2015-06-20,12274000.0,12206000.0
W,Industry,Manufacturing,2015-06-27,12292000.0,12211000.0
W,Industry,Manufacturing,2015-07-04,12287000.0,12207000.0
W,Industry,Manufacturing,2015-07-11,12288000.0,12210000.0
W,Industry,Manufacturing,2015-07-18,12302000.0,12217000.0
W,Industry,Manufacturing,2015-07-25,12301000.0,12213000.0
W,Industry,Manufacturing,2015-08-01,12296000.0,12215000.0
W,Industry,Manufacturing,2015-08-08,12290000.0,12216000.0
W,Industry,Manufacturing,2015-08-15,12280000.0,12221000.0
W,Industry,Manufacturing,2015-08-22,12260000.0,12221000.0
W,Industry,Manufacturing,2015-08-29,12245000.0,12220000.0
W,Industry,Manufacturing,2015-09-05,12236000.0,12220000.0
W,Industry,Manufacturing,2015-09-12,12228000.0,12217000.0
W,Industry,Manufacturing,2015-09-19,12227000.0,12214000.0
W,Industry,Manufacturing,2015-09-26,12223000.0,12211000.0
W,Industry,Manufacturing,2015-10-03,12224000.0,12214000.0
W,Industry,Manufacturing,2015-10-10,12221000.0,12213000.0
W,Industry,Manufacturing,2015-10-17,12220000.0,12212000.0
W,Industry,Manufacturing,2015-10-24,12222000.0,12208000.0
W,Industry,Manufacturing,2015-10-31,12225000.0,12210000.0
W,Industry,Manufacturing,2015-11-07,12224000.0,12206000.0
W,Industry,Manufacturing,2015-11-14,12239000.0,12214000.0
W,Industry,Manufacturing,2015-11-21,12256000.0,12213000.0
W,Industry,Manufacturing,2015-11-28,12260000.0,12217000.0
W,Industry,Manufacturing,2015-12-05,12250000.0,12222000.0
W,Industry,Manufacturing,2015-12-12,12232000.0,12224000.0
W,Industry,Manufacturing,2015-12-19,12226000.0,12223000.0
W,Industry,Manufacturing,2015-12-26,12205000.0,12213000.0
W,Industry,Manufacturing,2016-01-02,12167000.0,12200000.0
W,Industry,Manufacturing,2016-01-09,12166000.0,12202000.0
W,Industry,Manufacturing,2016-01-16,12159000.0,12209000.0
W,Industry,Manufacturing,2016-01-23,12142000.0,12204000.0
W,Industry,Manufacturing,2016-01-30,12132000.0,12206000.0
W,Industry,Manufacturing,2016-02-06,12127000.0,12205000.0
W,Industry,Manufacturing,2016-02-13,12118000.0,12201000.0
W,Industry,Manufacturing,2016-02-20,12116000.0,12199000.0
W,Industry,Manufacturing,2016-02-27,12112000.0,12196000.0
W,Industry,Manufacturing,2016-03-05,12119000.0,12203000.0
W,Industry,Manufacturing,2016-03-12,12119000.0,12199000.0
W,Industry,Manufacturing,2016-03-19,12117000.0,12194000.0
W,Industry,Manufacturing,2016-03-26,12115000.0,12191000.0
W,Industry,Manufacturing,2016-04-02,12101000.0,12180000.0
W,Industry,Manufacturing,2016-04-09,12097000.0,12178000.0
W,Industry,Manufacturing,2016-04-16,12102000.0,12179000.0
W,Industry,Manufacturing,2016-04-23,12101000.0,12177000.0
W,Industry,Manufacturing,2016-04-30,12105000.0,12185000.0
W,Industry,Manufacturing,2016-05-07,12104000.0,12181000.0
W,Industry,Manufacturing,2016-05-14,12115000.0,12179000.0
W,Industry,Manufacturing,2016-05-21,12146000.0,12177000.0
W,Industry,Manufacturing,2016-05-28,12171000.0,12180000.0
W,Industry,Manufacturing,2016-06-04,12187000.0,12174000.0
W,Industry,Manufacturing,2016-06-11,12210000.0,12175000.0
W,Industry,Manufacturing,2016-06-18,12232000.0,12173000.0
W,Industry,Manufacturing,2016-06-25,12252000.0,12175000.0
W,Industry,Manufacturing,2016-07-02,12254000.0,12175000.0
W,Industry,Manufacturing,2016-07-09,12247000.0,12175000.0
W,Industry,Manufacturing,2016-07-16,12250000.0,12170000.0
W,Industry,Manufacturing,2016-07-23,12250000.0,12165000.0
W,Industry,Manufacturing,2016-07-30,12239000.0,12160000.0
W,Industry,Manufacturing,2016-08-06,12226000.0,12154000.0
W,Industry,Manufacturing,2016-08-13,12209000.0,12151000.0
W,Industry,Manufacturing,2016-08-20,12189000.0,12151000.0
